id,name,artists
05iCwrGpNg0bw1x5KR3a0C,Problem - Noodles & Devastator Remix,"['66CXWjxzNUsdJxJ2JdwvnR', '5yG7ZAZafVaAlMTeBybKAL', '2PiTQ6K1uu6mW0RbtUxrA1', '7dQseGSZ659cIujpF3rhbn']"
3PKZWoO5nWyD3LXGeLcCoq,Problem - Kassiano Remix,"['66CXWjxzNUsdJxJ2JdwvnR', '5yG7ZAZafVaAlMTeBybKAL', '2MzzwDQ7n8wSGCJIqKJH5r']"
1f9MXvV39Mrx2TAEx5M2TB,Problem,"['66CXWjxzNUsdJxJ2JdwvnR', '5yG7ZAZafVaAlMTeBybKAL']"
4rKmu5d1xtcGDKktcq2E7c,Problem - A Cappella,"['66CXWjxzNUsdJxJ2JdwvnR', '5yG7ZAZafVaAlMTeBybKAL']"
6YJdPrH3i2POzu7hdHIRrb,Santa Baby,"['66CXWjxzNUsdJxJ2JdwvnR', '7pLntWGInZPQxc4kXxzzjB']"
5673WA8EEUSPx1ir26lhGW,Wake Me Up (feat. Justice),"['1Xyo4u8uXC1ZmMpatF05PJ', '1gR0gsQYfi6joyO1dlp76N']"
7DY756WOLyOz2Xnhw4EFiC,São Paulo (feat. Anitta),"['1Xyo4u8uXC1ZmMpatF05PJ', '7FNnA9vBm6EKceENgCGRMb']"
2gyHr9WqZeMtzJOpWGuGo6,"Reflections Laughing (feat. Travis Scott, Florence + The Machine)","['1Xyo4u8uXC1ZmMpatF05PJ', '0Y5tJX1MQlPlqiwlOH1tJY', '1moxjboGR7GNWYIMWsRjgG']"
637oNhilCI9UlkWkUW4Grt,Enjoy The Show (feat. Future),"['1Xyo4u8uXC1ZmMpatF05PJ', '1RyvyyTE3xzB2ZywiAwp0i']"
0FIDCNYYjNvPVimz5icugS,Timeless (feat Playboi Carti),"['1Xyo4u8uXC1ZmMpatF05PJ', '699OTQXzgjhIYAHMy9RyPD']"
4sWQbsLLH2NEbO79DSZCL9,Big Sleep (feat. Giorgio Moroder),"['1Xyo4u8uXC1ZmMpatF05PJ', '6jU2Tt13MmXYk0ZBv1KmfO']"
5ZDKPFRZC6QlJpf8bCIXTs,The Abyss (feat. Lana Del Rey),"['1Xyo4u8uXC1ZmMpatF05PJ', '00FQb4jTyendYWaN8pK0wa']"
76yLBykniz0SSNv0jj17M2,Starboy (feat. Daft Punk),"['1Xyo4u8uXC1ZmMpatF05PJ', '4tZwfgrHOc3mvqYlEYSvVi']"
3CktmDvZGj21m3pNFj5Lr3,Stargirl Interlude (feat. Lana Del Rey),"['1Xyo4u8uXC1ZmMpatF05PJ', '00FQb4jTyendYWaN8pK0wa']"
3r5lHFACTti0w2REN5tcrn,Sidewalks (feat. Kendrick Lamar),"['1Xyo4u8uXC1ZmMpatF05PJ', '2YZyLoL8N0Wb9xBt1NhZWg']"
3Xz0rSC29WbaobyJQfeYsp,All I Know (feat. Future),"['1Xyo4u8uXC1ZmMpatF05PJ', '1RyvyyTE3xzB2ZywiAwp0i']"
0yi180gAOIJhcRo7wY4Htl,I Feel It Coming (feat. Daft Punk),"['1Xyo4u8uXC1ZmMpatF05PJ', '4tZwfgrHOc3mvqYlEYSvVi']"
4W4fNrZYkobj539TOWsLO2,Die For You (with Ariana Grande) - Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '66CXWjxzNUsdJxJ2JdwvnR']"
3DCc4HPrVukBeaDGe3Cosk,Starboy (feat. Daft Punk) - Kygo Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '4tZwfgrHOc3mvqYlEYSvVi', '23fqKkggKUBHNkbKtXEls4']"
2rlEZYWZFE84YTbrwypBr0,Reminder (feat. A$AP Rocky & Young Thug) - Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '13ubrt8QOOCPljQ2FL1Kca', '50co4Is1HCEo8bhOyUWKpn']"
6tB01QHgH9YuVA8TomAzni,Or Nah - Live,"['1Xyo4u8uXC1ZmMpatF05PJ', '7c0XG5cIJTrrAgEC3ULPiq']"
0khQeEwEv6GndVypzpGOG5,"Here We Go… Again (feat. Tyler, the Creator)","['1Xyo4u8uXC1ZmMpatF05PJ', '4V8LLVI7PbaPR0K2TGSxFF']"
7p2wRa4m9KVXEXUlkJLhUi,I Heard You're Married (feat. Lil Wayne),"['1Xyo4u8uXC1ZmMpatF05PJ', '55Aa2cqylxrFIXC767Z865']"
1S9DHKpS73KFVN7nnIql3f,Moth To A Flame (with The Weeknd),"['1h6Cn3P4NGzXbaXidqURXs', '1Xyo4u8uXC1ZmMpatF05PJ']"
1Jz0fAhw41suiAVekjAoLi,Dawn FM - OPN Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '2wPDbhaGXCqROrVmwDdCrK']"
2urqWNGpjl07PLAafoa5nT,How Do I Make You Love Me? - Sebastian Ingrosso & Salvatore Ganacci Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '6hyMWrxGBsOx6sWcVj1DqP', '5PdkRVDASsw6P7QoqRpz0F']"
0QE33jkiMTzCI8momkDmQY,Sacrifice (Remix) (feat. Swedish House Mafia),"['1Xyo4u8uXC1ZmMpatF05PJ', '1h6Cn3P4NGzXbaXidqURXs']"
6yuRNAxPh712eIib8UPI6U,Out of Time - KAYTRANADA Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '6qgnBH6iDM91ipVXv28OMu']"
6I5gj0D4OEScl48BPFR0J1,Best Friends - Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '57LYzLEk2LcFghVwuWbcuS']"
5T0ZsRG7hVgXeffepN8Kmk,Starry Eyes - MIKE DEAN Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '5TAipisjquAkq2o7lzMJyc']"
1NhjYYcYTRywc0di98xHxf,"Here We Go… Again (feat. Tyler, the Creator)","['1Xyo4u8uXC1ZmMpatF05PJ', '4V8LLVI7PbaPR0K2TGSxFF']"
5XbA7TAqsD0fj0dGBrbb0D,I Heard You’re Married (feat. Lil Wayne),"['1Xyo4u8uXC1ZmMpatF05PJ', '55Aa2cqylxrFIXC767Z865']"
2PipF4mcI9d6cqq5AAp7GU,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,"['1Xyo4u8uXC1ZmMpatF05PJ', '66CXWjxzNUsdJxJ2JdwvnR']"
1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,"['1Xyo4u8uXC1ZmMpatF05PJ', '3hteYQFiMFbJY7wS0xDymP']"
6QdnKD1zwEgyOWtkrdzlOF,Hurt You,"['1Xyo4u8uXC1ZmMpatF05PJ', '3hteYQFiMFbJY7wS0xDymP']"
7MXVkk9YMctZqd1Srtv4MB,Starboy,"['1Xyo4u8uXC1ZmMpatF05PJ', '4tZwfgrHOc3mvqYlEYSvVi']"
4EDijkJdHBZZ0GwJ12iTAj,Stargirl Interlude,"['1Xyo4u8uXC1ZmMpatF05PJ', '00FQb4jTyendYWaN8pK0wa']"
4h90qkbnW1Qq6pBhoPvwko,Sidewalks,"['1Xyo4u8uXC1ZmMpatF05PJ', '2YZyLoL8N0Wb9xBt1NhZWg']"
0NWqNXBJTpXbkI5rPWNy3p,All I Know,"['1Xyo4u8uXC1ZmMpatF05PJ', '1RyvyyTE3xzB2ZywiAwp0i']"
3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming,"['1Xyo4u8uXC1ZmMpatF05PJ', '4tZwfgrHOc3mvqYlEYSvVi']"
1bAvtmTl0F9loyz9AwPwp7,Losers,"['1Xyo4u8uXC1ZmMpatF05PJ', '2feDdbD5araYcm6JhFHHw7']"
6J7PIkhtHwmFjPLq0SyuPj,Dark Times,"['1Xyo4u8uXC1ZmMpatF05PJ', '6eUKZXaKkcviH0Ku9w2n3V']"
1gZADNt16Oh23jWyMYRk4p,Prisoner,"['1Xyo4u8uXC1ZmMpatF05PJ', '00FQb4jTyendYWaN8pK0wa']"
4ER9305DBAmJqj2P96TfBr,Live For,"['1Xyo4u8uXC1ZmMpatF05PJ', '3TVXtAsR1Inumwj472S9r4']"
7xcqbjV2NfxlnJzqdRuO7E,Odd Look,"['0UF7XLthtbSF2Eur7559oV', '1Xyo4u8uXC1ZmMpatF05PJ']"
3kgqHVqfiabABjaFi9Tnhn,Live For,"['1Xyo4u8uXC1ZmMpatF05PJ', '3TVXtAsR1Inumwj472S9r4']"
37zSTGaP8bfBDGpJnUmSDl,Same Old Song,"['1Xyo4u8uXC1ZmMpatF05PJ', '5gCRApTajqwbnHHPbr2Fpi']"
53qYItjefG5SUf62428dIw,The Zone,"['1Xyo4u8uXC1ZmMpatF05PJ', '3TVXtAsR1Inumwj472S9r4']"
0HHKGXT6NQ83tUbVI31O1H,Wake Me Up (feat. Justice) - Single Version,"['1Xyo4u8uXC1ZmMpatF05PJ', '1gR0gsQYfi6joyO1dlp76N']"
5M1n6xeBtHTgg50ztjGgRw,Enjoy The Show (feat. Future) - Single Version,"['1Xyo4u8uXC1ZmMpatF05PJ', '1RyvyyTE3xzB2ZywiAwp0i']"
2HXQL06smXD4evuW7MLY4X,São Paulo (feat. Anitta) - Single Version,"['1Xyo4u8uXC1ZmMpatF05PJ', '7FNnA9vBm6EKceENgCGRMb']"
06fR8iX7JArlf5dbqSLJwl,São Paulo (feat. Anitta),"['1Xyo4u8uXC1ZmMpatF05PJ', '7FNnA9vBm6EKceENgCGRMb']"
6mhgCFFZgcrA9w6ib5aU3I,São Paulo (feat. Anitta) - Live From São Paulo,"['1Xyo4u8uXC1ZmMpatF05PJ', '7FNnA9vBm6EKceENgCGRMb']"
0CXEHXcdsRdBG9laZLFZ1D,São Paulo (feat. Anitta) - Single Version / Acapella,"['1Xyo4u8uXC1ZmMpatF05PJ', '7FNnA9vBm6EKceENgCGRMb']"
7kJyHFVVZMv1wQYRU9de9d,Timeless (feat. Playboi Carti & Doechii) - Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '4E2rKHVDssGJm2SCDOMMJB', '699OTQXzgjhIYAHMy9RyPD']"
7e7aslhXJZj4d0trBrensY,Timeless (feat. Playboi Carti),"['1Xyo4u8uXC1ZmMpatF05PJ', '699OTQXzgjhIYAHMy9RyPD']"
54wv48DETGI2gSJkqTCSyJ,Timeless - Instrumental,"['1Xyo4u8uXC1ZmMpatF05PJ', '699OTQXzgjhIYAHMy9RyPD']"
1L8ObNUDCh7k6GwDIbfx9Q,Popular (with Playboi Carti & Madonna),"['1Xyo4u8uXC1ZmMpatF05PJ', '699OTQXzgjhIYAHMy9RyPD', '6tbjWDEIzxoDsBA1FuhfPW']"
7H3cuCPaX9WHZXQ0Q9RlxH,Popular (Sped Up) (with Playboi Carti & Madonna),"['1Xyo4u8uXC1ZmMpatF05PJ', '6tbjWDEIzxoDsBA1FuhfPW', '699OTQXzgjhIYAHMy9RyPD', '4kBCXTJBl1aY9pDHONsjfr']"
2fTe41iso7GyCLuRu3UmJh,Popular (Slowed) (with Playboi Carti & Madonna),"['1Xyo4u8uXC1ZmMpatF05PJ', '6tbjWDEIzxoDsBA1FuhfPW', '699OTQXzgjhIYAHMy9RyPD', '4kBCXTJBl1aY9pDHONsjfr']"
6LRLy3SmtsPJaopCiavbme,Popular (Instrumental) (with Playboi Carti & Madonna),"['1Xyo4u8uXC1ZmMpatF05PJ', '6tbjWDEIzxoDsBA1FuhfPW', '699OTQXzgjhIYAHMy9RyPD']"
5ck9P3yEwc8w2Z1oE0CRlz,Popular (A Cappella) (with Playboi Carti & Madonna),"['1Xyo4u8uXC1ZmMpatF05PJ', '6tbjWDEIzxoDsBA1FuhfPW', '699OTQXzgjhIYAHMy9RyPD']"
54XqJ3fP3GxmUejMsKwCaK,One Of The Girls,"['1Xyo4u8uXC1ZmMpatF05PJ', '250b0Wlc5Vk0CoUsaCY84M', '1pBLC0qVRTB5zVMuteQ9jJ']"
4WfGDkm99oLJSAtELYZYEd,One Of The Girls - Sped Up,"['1Xyo4u8uXC1ZmMpatF05PJ', '250b0Wlc5Vk0CoUsaCY84M', '1pBLC0qVRTB5zVMuteQ9jJ']"
3bWm8ejTzkMhPSdBnpxLvl,One Of The Girls - Slowed,"['1Xyo4u8uXC1ZmMpatF05PJ', '250b0Wlc5Vk0CoUsaCY84M', '1pBLC0qVRTB5zVMuteQ9jJ']"
7zNS5065xzKyhOBMOj7pCr,One Of The Girls - Instrumental,"['1Xyo4u8uXC1ZmMpatF05PJ', '250b0Wlc5Vk0CoUsaCY84M', '1pBLC0qVRTB5zVMuteQ9jJ']"
4oN4odRiXgTMnaAjz7kinV,One Of The Girls - A Cappella,"['1Xyo4u8uXC1ZmMpatF05PJ', '250b0Wlc5Vk0CoUsaCY84M', '1pBLC0qVRTB5zVMuteQ9jJ']"
3vAdBZvbr3bFBiSLT4iVap,Another One Of Me (feat. 21 Savage),"['59wfkuBoNyhDMQGCljbUbA', '1Xyo4u8uXC1ZmMpatF05PJ', '6vXTefBL93Dj5IqAWq6OTv', '1URnnhqYAYcrqrcwql10ft']"
5L3ecxQnQ9qTBmnLQiwf0C,K-POP,"['0Y5tJX1MQlPlqiwlOH1tJY', '4q3ewBCX7sLwd24euuV69X', '1Xyo4u8uXC1ZmMpatF05PJ']"
0kHlKWunEQ5zoQmKHNJT6P,K-POP - Chopped & Screwed,"['0Y5tJX1MQlPlqiwlOH1tJY', '4q3ewBCX7sLwd24euuV69X', '1Xyo4u8uXC1ZmMpatF05PJ']"
2kvzSGkSaU9z3uywQIrhAg,K-POP - Instrumental,"['0Y5tJX1MQlPlqiwlOH1tJY', '4q3ewBCX7sLwd24euuV69X', '1Xyo4u8uXC1ZmMpatF05PJ']"
5mEE5p155rwEwxk83wcRIZ,K-POP - Sped Up,"['0Y5tJX1MQlPlqiwlOH1tJY', '4q3ewBCX7sLwd24euuV69X', '1Xyo4u8uXC1ZmMpatF05PJ']"
5HUQPQ9E1a4er4UhB8C7Rc,Dollhouse (with Lily Rose Depp),"['1Xyo4u8uXC1ZmMpatF05PJ', '1pBLC0qVRTB5zVMuteQ9jJ']"
6cViXqp01e3FrAaseuiSAV,"False Idols (with Lil Baby, Suzanna Son)","['1Xyo4u8uXC1ZmMpatF05PJ', '5f7VJjfbwm532GiveGC0ZK', '0KVIja3XDIh9zXkKO2FI2A']"
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","['1Xyo4u8uXC1ZmMpatF05PJ', '250b0Wlc5Vk0CoUsaCY84M', '1pBLC0qVRTB5zVMuteQ9jJ']"
010ZkIVv6Ay5vqqHVCCiKB,"Fill The Void (with Lily Rose Depp, Ramsey)","['1Xyo4u8uXC1ZmMpatF05PJ', '1pBLC0qVRTB5zVMuteQ9jJ', '1se3w7gpZkwcJYgHSPDoQ8']"
1CatlSR0Kh0hsvGF2Z8l3s,Family (with Suzanna Son),"['1Xyo4u8uXC1ZmMpatF05PJ', '0KVIja3XDIh9zXkKO2FI2A']"
2WxcXtp6kuC7biYBxBbeeG,Double Fantasy (with Future),"['1Xyo4u8uXC1ZmMpatF05PJ', '1RyvyyTE3xzB2ZywiAwp0i']"
0OajXvsbkfhx5CTn4gsAdB,The Lure (Main Theme) (with Mike Dean),"['1Xyo4u8uXC1ZmMpatF05PJ', '5TAipisjquAkq2o7lzMJyc']"
6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),"['1Xyo4u8uXC1ZmMpatF05PJ', '699OTQXzgjhIYAHMy9RyPD', '6tbjWDEIzxoDsBA1FuhfPW']"
4VMRsbfZzd3SfQtaJ1Wpwi,Double Fantasy (with Future),"['1Xyo4u8uXC1ZmMpatF05PJ', '1RyvyyTE3xzB2ZywiAwp0i']"
0vuiKizDyUXdIge9npkEKn,Double Fantasy (with Future) - Radio Edit,"['1Xyo4u8uXC1ZmMpatF05PJ', '1RyvyyTE3xzB2ZywiAwp0i']"
5Ee4IyhPaOVRMc15fUOeG9,Creepin' (feat. 21 Savage) - Remix,"['0iEtIxbK0KxaSlF7G42ZOp', '1Xyo4u8uXC1ZmMpatF05PJ', '59wfkuBoNyhDMQGCljbUbA', '1URnnhqYAYcrqrcwql10ft']"
1Tr5FhvxC4IlRXYJHCXJdZ,Creepin',"['0iEtIxbK0KxaSlF7G42ZOp', '1Xyo4u8uXC1ZmMpatF05PJ', '1URnnhqYAYcrqrcwql10ft']"
4JNdwEfqwFRiAeEISC8RU8,Die For You (with Ariana Grande) - Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '66CXWjxzNUsdJxJ2JdwvnR']"
28vy7I63Gtqw90rvgxw8sU,Die For You - Sped Up,"['1Xyo4u8uXC1ZmMpatF05PJ', '4kBCXTJBl1aY9pDHONsjfr', '1YzaVDzA3EdEipDSUeNQER']"
7oDd86yk8itslrA9HRP2ki,Die For You - Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '66CXWjxzNUsdJxJ2JdwvnR']"
3YZmW6AUHsbN7KhOTd944i,Best Friends - Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '57LYzLEk2LcFghVwuWbcuS']"
1DQGIcihPgi4kDCdx1fEn0,How Do I Make You Love Me? - Sebastian Ingrosso & Salvatore Ganacci Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '6hyMWrxGBsOx6sWcVj1DqP', '5PdkRVDASsw6P7QoqRpz0F']"
0ymDgXNt5qdPZmeSpAf3P0,Dawn FM - OPN Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '2wPDbhaGXCqROrVmwDdCrK']"
5ONnknPrFf58QVxCBRcofB,Starry Eyes - MIKE DEAN Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '5TAipisjquAkq2o7lzMJyc']"
4Rrj1QxDqsj28gv9SiHQRA,Out of Time - KAYTRANADA Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '6qgnBH6iDM91ipVXv28OMu']"
5wyFsVGDdrOZM0nf2D4p8f,Out of Time - KAYTRANADA Remix / Radio Edit,"['1Xyo4u8uXC1ZmMpatF05PJ', '6qgnBH6iDM91ipVXv28OMu']"
40MXr7BMh3ShPf2b9giSRt,"Moth To A Flame (with The Weeknd, Moojo) - Moojo Remix","['1h6Cn3P4NGzXbaXidqURXs', '1Xyo4u8uXC1ZmMpatF05PJ', '4bU2sBWgXJtViut3q68o5m']"
6j6F1Y7axFvgjuiRsEQCWO,Moth To A Flame (with The Weeknd),"['1h6Cn3P4NGzXbaXidqURXs', '1Xyo4u8uXC1ZmMpatF05PJ']"
44Vzd5QhPFN0ydfw9Hwou2,"Moth To A Flame (with The Weeknd, Chris Lake) - Chris Lake Remix","['1h6Cn3P4NGzXbaXidqURXs', '1Xyo4u8uXC1ZmMpatF05PJ', '5Igpc9iLZ3YGtKeYfSrrOE']"
3YcDJOpqGjXj6AYhneCXGX,"Moth To A Flame (with The Weeknd, feat. Tourist) - Tourist Remix","['1h6Cn3P4NGzXbaXidqURXs', '1Xyo4u8uXC1ZmMpatF05PJ', '2ABBMkcUeM9hdpimo86mo6']"
0sf62tS5AFYKV32QtcykFa,Moth To A Flame (with The Weeknd) - Extended Mix,"['1h6Cn3P4NGzXbaXidqURXs', '1Xyo4u8uXC1ZmMpatF05PJ']"
00Blm7zeNqgYLPtW6zg8cj,One Right Now (with The Weeknd),"['246dkjvS1zLTtiykXe5h60', '1Xyo4u8uXC1ZmMpatF05PJ']"
44I7sqKYCAa7bQdVywkShO,Hurricane,"['5K4W6rqBFWDnAN6FQUkS6x', '1Xyo4u8uXC1ZmMpatF05PJ', '5f7VJjfbwm532GiveGC0ZK']"
3JvdrCezbM6DQOjNiBiX5q,Die For It (ft. Nas),"['0FOWNUFHPnMy0vOw1siGqi', '1Xyo4u8uXC1ZmMpatF05PJ', '20qISvAhX20dpIbOOzGK3q']"
3zs87EV3EZSh2UpiXxT52Y,Better Believe,"['0FOWNUFHPnMy0vOw1siGqi', '1Xyo4u8uXC1ZmMpatF05PJ', '50co4Is1HCEo8bhOyUWKpn']"
37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),"['1Xyo4u8uXC1ZmMpatF05PJ', '66CXWjxzNUsdJxJ2JdwvnR']"
7MXgrcOQAJ5VwSNUL0lDd3,Blinding Lights (with ROSALÍA) - Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '7ltDVBr6mKbRvohxheJ9h1']"
2DH1nHJ05F0V71BCKxVNcn,Christmas Blues (with The Weeknd),"['30DhU7BDmF4PH0JVhu8ZRg', '1Xyo4u8uXC1ZmMpatF05PJ']"
0GzuHFG4Ql6DoyxFRnIk3F,Hawái - Remix,"['1r4hJ1h58CWwUQe3MxPuau', '1Xyo4u8uXC1ZmMpatF05PJ']"
1SySkCqhEG6Z68o2n07Bsr,In Your Eyes (feat. Kenny G) - Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '6I3M904Y9IwgDjrQ9pANiB']"
0L20xHbaJJEq2pDi4IEAPP,Blinding Lights - Major Lazer Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '738wLrAtLtCtFOLvQBXOXp']"
5932dbzLjkEdE7T8BGPL50,Blinding Lights - Chromatics Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '4tOVIRjlWWfR1RrAxyRqTE', '2KofAEA8S0jDDXjSg6a3HR']"
58AGoOGbwsQMhBbH0eFLRR,Over Now (with The Weeknd),"['7CajNmpbOovFoOoasH2HaY', '1Xyo4u8uXC1ZmMpatF05PJ']"
1EIsJed40cd7Bcv8SXVdqA,Smile (with The Weeknd),"['4MCBfE4596Uoi2O4DtmEMz', '1Xyo4u8uXC1ZmMpatF05PJ']"
0UnTaVkntyh3vqvLEvbpQx,In Your Eyes (with Doja Cat) - Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '5cj0lLjcoR7YOSnhnX0Po5']"
7wcoSs40brhyS3htaaDkgD,Heartless - Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '4O15NlyKLIASxsJ0PrXPfz']"
3cyZJVssTbqeGAEF6DFqhc,Blinding Lights - Chromatics Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '4tOVIRjlWWfR1RrAxyRqTE', '2KofAEA8S0jDDXjSg6a3HR']"
0e5Cykguk6797AaVUjJI92,Save Your Tears - OPN Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '2wPDbhaGXCqROrVmwDdCrK']"
13s4YFYQEnHLJEcdZvLuol,Heartless - Vapor Wave Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '4O15NlyKLIASxsJ0PrXPfz', '6yP3ZB6Fy3U4IBlHjcLS4Q']"
3WAXILvmHFoyVHnK0kDK1S,After Hours - The Blaze Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '1Dt1UKLtrJIW1xxRBejjos']"
68kQQv6idXUcXIf1n59Y3i,Blinding Lights - Major Lazer Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '738wLrAtLtCtFOLvQBXOXp']"
7F1LWA9sIlTorHUo4amGqk,Reminder - Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '13ubrt8QOOCPljQ2FL1Kca', '50co4Is1HCEo8bhOyUWKpn']"
5hzey1kBGjy3B8tDGcyRTY,Lust for Life (with The Weeknd),"['00FQb4jTyendYWaN8pK0wa', '1Xyo4u8uXC1ZmMpatF05PJ']"
6LJFgCd9wU2VptHEwz2Wl3,Starboy - Kygo Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '4tZwfgrHOc3mvqYlEYSvVi', '23fqKkggKUBHNkbKtXEls4']"
6SNUuxeg0NWXSEkFirAkAM,The Hills - RL Grime Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '5eIbEEQnDM8yuDVB0bimSP']"
22SXyL6pUjwIvGWvgGjLov,Can't Feel My Face - Martin Garrix Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '60d24wfXkVzDSfLS6hyCjZ']"
7iTloMifzZo9ZNZKEe4V2V,The Hills - Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '7dGJo4pcD2V6oG8kP0tJRR']"
42bUsj5M2olT2wRMRaro9g,The Hills - Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '0hCNtLu0JehylgoiP8L4Gh']"
27NV2KxoQ8WuLMqlTDI61F,Often - Kygo Remix,"['1Xyo4u8uXC1ZmMpatF05PJ', '23fqKkggKUBHNkbKtXEls4']"
7HE1FnMtSsRotzIAQPXpr5,Love Me Harder,"['66CXWjxzNUsdJxJ2JdwvnR', '1Xyo4u8uXC1ZmMpatF05PJ']"
071IQ2wufBbCpB95z7VU7i,Love Me Harder - A Cappella,"['66CXWjxzNUsdJxJ2JdwvnR', '1Xyo4u8uXC1ZmMpatF05PJ']"
7t2bFihaDvhIrd2gn2CWJO,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix","['7c0XG5cIJTrrAgEC3ULPiq', '1Xyo4u8uXC1ZmMpatF05PJ', '137W8MRPWKqSmrBGDBFSop', '0YinUQ50QDB7ZxSCLyQ40k']"
19EgqewYa61aZwRtXfxbew,Remember You,"['137W8MRPWKqSmrBGDBFSop', '1Xyo4u8uXC1ZmMpatF05PJ']"
0bzDXvdOnnU4AuHJb3QfUP,KING,"['5K4W6rqBFWDnAN6FQUkS6x', '3NlsBPwqJuDgtXZ2rv5Dmq']"
4rFi7Ws4b32pPSnqGDwbCc,THIS A MUST,"['5K4W6rqBFWDnAN6FQUkS6x', '3NlsBPwqJuDgtXZ2rv5Dmq']"
7brLC72TlCo8kXGzqnnqXR,FATHER (feat. Travis Scott),"['5K4W6rqBFWDnAN6FQUkS6x', '3NlsBPwqJuDgtXZ2rv5Dmq', '0Y5tJX1MQlPlqiwlOH1tJY']"
4pUInFMBNgrmVIaqTapNAt,ALL THE LOVE (feat. Andre Troutman),"['5K4W6rqBFWDnAN6FQUkS6x', '3NlsBPwqJuDgtXZ2rv5Dmq', '1EpaJyg2sMnPqKRsjjcG7R']"
42va7I3vz04MohVTVCvM1a,PUNCH DRUNK,"['5K4W6rqBFWDnAN6FQUkS6x', '3NlsBPwqJuDgtXZ2rv5Dmq']"
4H8SC39SRocjDvp3sYyuBu,WHATEVER WORKS,"['5K4W6rqBFWDnAN6FQUkS6x', '3NlsBPwqJuDgtXZ2rv5Dmq']"
7qsjL36A88SfiKCiMNGw1O,MAMA’S FAVORITE (feat. Nine Vicious),"['5K4W6rqBFWDnAN6FQUkS6x', '3NlsBPwqJuDgtXZ2rv5Dmq', '6Rs7Ufqb4h0FTuVg6wlqOy']"
4ydRg2pLgsUjTgJPxsx7ed,SISTERS AND BROTHERS,"['5K4W6rqBFWDnAN6FQUkS6x', '3NlsBPwqJuDgtXZ2rv5Dmq']"
5IEZWP7whsJw543CFDqiAc,BULLY (feat. CeeLo Green),"['5K4W6rqBFWDnAN6FQUkS6x', '3NlsBPwqJuDgtXZ2rv5Dmq', '5nLYd9ST4Cnwy6NHaCxbj8']"
2rp6ug2Gm49BG2UdTNVzWW,HIGHS AND LOWS,"['5K4W6rqBFWDnAN6FQUkS6x', '3NlsBPwqJuDgtXZ2rv5Dmq']"
6ImNhLq3RabOnEHfoRdvd4,I CAN’T WAIT (feat. Ms. Lauryn Hill),"['5K4W6rqBFWDnAN6FQUkS6x', '3NlsBPwqJuDgtXZ2rv5Dmq', '2Mu5NfyYm8n5iTomuKAEHl']"
1xBGdIV6NH94vr808DT0Yh,WHITE LINES (feat. Andre Troutman),"['5K4W6rqBFWDnAN6FQUkS6x', '3NlsBPwqJuDgtXZ2rv5Dmq', '1EpaJyg2sMnPqKRsjjcG7R']"
4N0aVKm8za8OP4YbPWWeGH,CIRCLES,"['5K4W6rqBFWDnAN6FQUkS6x', '3NlsBPwqJuDgtXZ2rv5Dmq']"
